SMILES;Ratio Ln;apol;ASA;ASA+;ASA-;ASA_H;ASA_P;a_aro;a_count;a_donacc;a_heavy;a_hyd;a_IC;a_ICM;a_nC;a_nCl;a_nF;a_nH;balabanJ;BCUT_PEOE_0;BCUT_PEOE_1;BCUT_SLOGP_0;BCUT_SLOGP_2;BCUT_SLOGP_3;BCUT_SMR_0;BCUT_SMR_1;BCUT_SMR_2;BCUT_SMR_3;bpol;b_1rotN;b_1rotR;b_ar;b_count;b_heavy;b_max1len;b_rotN;b_rotR;b_single;CASA+;CASA-;chi0;chi0v;chi0v_C;chi0_C;chi1;chi1v;chi1v_C;chi1_C;DASA;DCASA;dens;density;diameter;dipole;E_sol;E_str;E_tor;E_vdw;FASA+;FASA-;FASA_H;FCASA+;FCASA-;GCUT_PEOE_0;GCUT_PEOE_2;GCUT_PEOE_3;GCUT_SLOGP_0;GCUT_SLOGP_1;GCUT_SLOGP_2;GCUT_SLOGP_3;GCUT_SMR_0;GCUT_SMR_2;GCUT_SMR_3;h_ema;h_emd;h_emd_C;h_logD;h_logP;h_logS;h_log_pbo;h_mr;Kier1;Kier2;Kier3;KierA1;KierA2;KierA3;logP(o/w);logS;mr;npr2;PC+;PC-;PEOE_PC+;PEOE_PC-;PEOE_RPC+;PEOE_RPC-;PEOE_VSA+1;PEOE_VSA-1;PEOE_VSA_FHYD;PEOE_VSA_FNEG;PEOE_VSA_FPNEG;PEOE_VSA_FPOL;PEOE_VSA_FPOS;PEOE_VSA_FPPOS;PEOE_VSA_HYD;PEOE_VSA_NEG;PEOE_VSA_PNEG;PEOE_VSA_POL;PEOE_VSA_PPOS;petitjean;petitjeanSC;pmi;pmi2;pmi3;Q_PC+;Q_PC-;Q_RPC-;Q_VSA_FHYD;Q_VSA_FNEG;Q_VSA_FPOS;Q_VSA_FPPOS;Q_VSA_HYD;Q_VSA_NEG;Q_VSA_PNEG;Q_VSA_POL;Q_VSA_PPOS;radius;rgyr;RPC-;rsynth;SlogP;SlogP_VSA0;SlogP_VSA6;SlogP_VSA7;SlogP_VSA9;SMR;SMR_VSA0;SMR_VSA1;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA7;std_dim1;std_dim2;std_dim3;TPSA;VAdjEq;VAdjMa;VDistEq;VDistMa;vdw_area;vdw_vol;vol;VSA;vsa_acc;vsa_hyd;vsa_pol;vsurf_A;vsurf_CW1;vsurf_CW2;vsurf_CW3;vsurf_CW4;vsurf_CW5;vsurf_CW6;vsurf_D1;vsurf_D2;vsurf_D3;vsurf_D4;vsurf_D5;vsurf_D6;vsurf_D7;vsurf_D8;vsurf_DD23;vsurf_DW12;vsurf_DW13;vsurf_DW23;vsurf_EDmin1;vsurf_EDmin2;vsurf_EDmin3;vsurf_EWmin1;vsurf_EWmin2;vsurf_EWmin3;vsurf_G;vsurf_HB1;vsurf_HB2;vsurf_HB3;vsurf_HB4;vsurf_HB5;vsurf_ID1;vsurf_ID2;vsurf_ID3;vsurf_ID4;vsurf_ID5;vsurf_ID6;vsurf_ID7;vsurf_IW1;vsurf_IW2;vsurf_IW3;vsurf_IW4;vsurf_IW5;vsurf_IW6;vsurf_R;vsurf_S;vsurf_V;vsurf_W1;vsurf_W2;vsurf_W3;vsurf_W4;vsurf_W5;vsurf_Wp1;vsurf_Wp3;Weight;weinerPol;zagreb
c12c3cccc1-c1c(-c2ccc3)cccc1;-1.08;34.82793;404.33847;185.51585;185.48555;404.33847;0;16;26;0;16;16;24.992151;0.9612366;16;0;0;10;1.6972517;-2.1917841;-0.61779684;-1.9627953;0.7947365;2.5526714;-1.8300085;-0.45879215;0.85408783;2.6861634;10.93207;0;0;17;29;19;1;0;0;12;278.27377;278.22833;10.53517;8.7735023;8.7735023;10.53517;7.9494896;5.5653839;5.5653839;7.9494896;0.030300189;0.045450285;0.96889096;0.66979957;6;0.016653378;-2.7137523;1.3909039;1.0916578;8.1977406;0.45881328;0.45873833;1;0.6882199;0.68810749;-0.74971199;0.070649549;2.4642053;-0.54226345;-0.24695645;0.15818745;2.6911006;-0.40087759;0.19293334;2.8196406;0;2.9403584;2.9403584;4.2360797;4.2360797;-5.9997396;8.7540741;6.5774493;9.9722996;3.75;1.3780422;6.4366078;2.3415258;0.83914739;5.0739999;-6.4700198;6.569407;0.67571658;1.5;-1.5;0.62138766;-0.62138766;0.10038915;0.098405614;42.653858;122.54904;1;0.76098138;0;0;0.2390186;0;178.45413;135.80028;0;0;0;0.33333334;0.5;1497.282;1011.738;1497.2817;1.5;-1.5;0.1;1;0.68672568;0.31327432;0;178.45413;122.54904;0;0;0;4;2.7208281;0.1;0;4.4871998;0;0;194.32007;0;6.8378;0;0;0;17.888229;176.43184;0;2.6002917;1.9437879;0.0016890628;0;0.60591632;5.2479277;2.4481418;7.7454724;178.45413;301.96497;208.75;216.45602;0;171.33618;0;0.058360387;2.6862473;1.7859254;0.33977059;0;0;0;775.75;452.625;338;305.375;281.25;245.875;141.75;69.5;0.70710677;0.5;0.5;0.70710677;-2.3831503;-2.3787923;-2.3736274;-1.5351504;-1.5307924;-1.5256274;1.1691192;68.75;-32.375;20.75;0;0;0.051046841;0.052242365;0.058360387;0.091584876;0.041077971;0.091904506;0.2484185;0.031595945;0.036083452;0.55986536;0;0;0;1.4060467;357.29608;502.375;758;258.75;38.375;0;0;689.25;17.625;202.256;29;94
S(=O)(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;-0.22;25.981001;444.63019;8.7781153;435.85208;0;444.63019;0;26;0;26;22;39.201702;1.5077578;7;0;15;0;6.6129141;-2.4394767;-0.46213102;-2.7416158;0.42019999;2.6129856;-2.4125993;0.077739999;0.1108;2.9216614;25.479;6;0.23999999;0;25;25;9;7;0.28;25;57.496658;3291.1191;22;11.618957;3.5;3.5;10.75;6.4471059;1.5;1.5;427.07397;3233.6226;2.0913155;1.6355093;9;5.1080627;-57.92638;6.3404994;21.714319;18.914911;0.019742509;0.98025751;0;0.12931344;7.4019241;-0.89483988;-0.28624076;2.5446424;-0.91082323;-0.3573499;0.26019999;2.4205382;-0.51237035;-0.049199998;2.5887535;8.6656017;0;0;6.0909438;6.0909438;-5.5486641;0;5.0596032;26;6.25;3.3378685;24.840038;5.959877;3.1786268;5.6252799;-5.0416002;4.2094884;0.98439407;6.5500002;-7.5510001;3.0736828;-4.0736828;0.18242688;0.11344305;0;11.512783;0.72410935;0.90699971;0.18289036;0.27589062;0.09300027;0.09300027;190.14232;238.1671;48.024784;72.445526;24.42074;0.44444445;0.80000001;5925.8135;5442.7754;5529.0615;6.5500002;-7.5510001;0.10819759;0;0.8631562;0.13684382;0.13684382;0;226.65431;226.65431;262.58783;35.933525;5;3.6324332;0.10819759;0.46153846;3.8631999;0;0;0;224.4017;4.5434198;72.25753;224.4017;0;0;0;8.0966997;3.2873261;1.0059832;0.90771216;51.209999;0.38054717;5.643856;3.0005181;9.1666908;262.58783;274.59946;214.75;270.33737;48.024784;203.05028;48.024784;6.1086326;2.8774073;2.7087567;2.4837327;1.7206949;0.83990139;0.38043171;262.875;84.5;40.375;16.625;5.625;1.875;0.125;0;0.5;0.5;0.5;0.70710677;-1.4117593;-1.3374776;-1.3230448;-7.9176164;-7.4577355;-7.4384098;1.2802987;501.125;888.5;681;323.625;131.375;0.91644651;1.599632;1.7244967;2.2443876;2.3417251;2.7923193;4.9626503;1.1911614;1.3089564;1.4223403;2.5448296;4.4106364;5.6342773;1.3284941;418.89539;556.5;1162.625;949.125;681;323.625;131.375;661.5;0;449.10999;63;146
c12-c3c(cccc3)Cc1cccc2;-1.24;29.54793;371.44348;199.64603;161.44238;371.44348;0;12;23;0;13;13;22.716928;0.98769253;13;0;0;10;1.788191;-2.2740591;-0.57264245;-2.1759646;0.74230051;2.5532968;-1.9828339;-0.4204919;0.7902661;2.7292881;10.93207;0;0;12;25;15;2;0;0;13;296.87363;240.22626;8.6733618;7.3259091;7.3259091;8.6733618;6.4494896;4.6118073;4.6118073;6.4494896;38.203648;56.647381;0.91331315;0.65345156;6;0.19953109;-4.3819041;0.75749362;2.0076637;5.8476639;0.53748697;0.43463513;1;0.79924315;0.64673704;-0.75857204;0.061866499;2.3638754;-0.69055516;-0.23614402;0.14460911;2.5366731;-0.46918273;0.17085063;2.6858404;0;2.4221749;2.4221749;3.5287933;3.5287933;-4.8384104;6.3194342;5.3968835;8.3199997;3.2925169;1.3333334;5.541719;2.1096282;0.82630974;4.1128998;-4.2821398;5.4437518;0.78863978;1.487;-1.488;0.56829685;-0.56829685;0.1097496;0.10814071;34.123089;98.03923;1;0.73042881;0;0;0.26957119;0;158.22856;115.57471;0;0;0;0.33333334;0.5;1079.1199;849.70721;1077.4338;1.487;-1.488;0.10080645;1;0.64752096;0.35247904;0;158.22856;102.45631;0;0;0;4;2.5479405;0.10080645;0;3.2577701;0;0;147.51663;0;5.4684;0;0;6.37115;6.37115;160.01389;0;2.5566993;1.5827637;0.26967221;0;0.67461002;4.9068904;2.3871365;7.1120486;158.22856;254.37692;182;193.20671;0;151.11061;0;0.043938719;2.7030115;1.6640871;0.24906796;0;0;0;674.875;379.125;281.625;259.625;233.75;205.75;105.25;43.25;6.5192022;6.5;0.5;6.5192022;-2.2460854;-2.2418349;-2.237623;-1.3980854;-1.3938348;-1.389623;1.1427864;58.875;-38.375;11.625;0;0;0.03204288;0.038481951;0.043938719;0.035348844;0.069873653;0.069969006;0.053464219;0.030704381;0.039504986;0.17586653;0;0;0;1.3881512;325.25278;451.5;659.875;202.5;20.875;0;0;601;9.25;166.22299;19;72
Clc1c(Cl)c(-c2cc(Cl)c(Cl)cc2)cc(Cl)c1[O-];-0.56;35.489174;486.62543;93.733376;391.22699;457.36453;29.260893;12;22;0;18;16;35.478306;1.6126503;12;5;0;4;2.0539293;-2.2363725;-0.69880432;-1.9721681;1.0749197;2.4892821;-1.862028;-0.28631437;1.057351;2.5754664;7.4308281;1;0.052631579;12;23;19;1;1;0.052631579;11;139.19406;972.1991;13.447229;12.387116;6.309401;7.4472294;8.4135914;6.6042418;3.5653841;4.9494896;297.49362;833.005;1.3746471;1.0417229;9;4.2274165;-72.48719;0.71846747;5.7987924;7.3289876;0.19261914;0.80395919;0.93986976;0.28603944;1.9978386;-1.0441194;0.014509429;2.1887438;-0.51744789;-0.21154638;0.50896758;2.4846907;-0.38406649;0.48305541;2.5607111;4.9762797;0.509058;0.509058;6.492928;6.3344307;-6.6681004;7.6411347;7.4081035;14.409972;5.5510206;2.8049672;16.281094;6.3179359;3.2097769;6.7030001;-7.3812099;7.5616999;0.84712511;1.485;-2.4849999;0.52007824;-1.5200783;0.12697111;0.54409188;30.620783;160.16464;0.94842106;0.84082246;0.051578946;0.051578946;0.15917756;0;249.46523;221.16333;13.566921;13.566921;0;0.44444445;0.80000001;4808.3374;3884.9041;4585.9863;1.485;-2.4849999;0.33360162;0.94842106;0.83242595;0.16757402;0;249.46523;218.95479;13.566921;13.566921;0;5;3.7527351;0.33360162;0;6.7644;0;17.503033;76.943886;195.74323;7.7060499;42.683342;0;17.503033;6.37115;70.572739;195.74323;2.8029463;1.3754061;0.90334916;23.059999;0.52150291;5.2479277;2.8958676;8.0565929;263.03214;327.75317;248.375;278.08337;13.566921;238.15953;13.566921;6.9342747;2.6969354;2.0540624;0.89065897;0.31594557;0.16138563;0.030010909;901.25;534.625;395.625;334.75;292.375;258.25;164.25;101.625;6.5192022;4.472136;1.118034;5.0249376;-2.5928466;-2.5839155;-2.5793965;-4.7645373;-4.7341099;-4.678616;1.2597412;213.375;266.375;150.75;60.5;21.25;0.99853551;0.94605136;0.94303012;1.0982845;1.2966855;1.4225096;1.3698728;0.36191443;1.7432263;3.9361212;6.0039525;5.996304;5.8190923;1.4095904;449.24399;633.25;1075.125;537.5;199.625;60.5;21.25;861.75;48.875;341.42798;31;94
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)c(Cl)c(Cl)c1;-2.1199999;39.893585;530.35724;71.585495;458.19672;530.35724;0;12;22;0;20;20;29.087946;1.3221793;12;8;0;2;2.1875508;-2.1922157;-0.69245189;-1.9478965;1.1679821;2.5018139;-1.842221;-0.25271809;1.1235557;2.5930226;5.5464139;1;0.047619049;12;23;21;1;1;0.047619049;11;122.84071;786.26556;15.187716;15.225848;6.1547008;7.1877165;9.2517958;7.9402742;3.4047005;4.6329932;386.61121;663.42487;1.4711921;1.156883;9;0.54962772;-3.8594072;0.7582823;4.5960484;8.1419535;0.13497598;0.8639397;1;0.23161879;1.4825206;-0.70703524;0.015956234;2.22188;-0.48868552;-0.066304557;0.66588342;2.5183523;-0.36438715;0.5755688;2.5903237;2.0644779;0.48530179;0.48530179;9.111618;9.111618;-8.7551765;7.9642262;8.5701799;16.371881;6.0117188;2.8450413;22.270569;8.309;3.9780145;8.6599998;-9.6855803;8.6726685;0.98212892;1.716;-1.716;0.71394235;-0.71394235;0.11136343;0.1148103;44.688744;236.65558;1;0.84173256;0;0;0.15826742;0;310.27121;261.16537;0;0;0;0.44444445;0.80000001;6413.355;5520.2153;5620.6631;1.716;-1.716;0.10314685;1;0.84173256;0.15826742;0;310.27121;261.16537;0;0;0;5;3.8629901;0.10314685;0;8.5808001;0;28.004852;41.65752;313.18915;9.1957998;0;0;28.004852;6.37115;35.286369;313.18915;2.8531313;1.2386568;1.19472;0;0.48464775;5.3923173;2.9004679;8.3818893;310.27121;371.4913;292.125;316.52261;0;308.84763;0;0.15145993;2.603323;1.9732175;0.55346036;0;0;0;1143.5;696.125;508;438.5;391.375;348.75;230.75;136.625;6.5192022;6.8190908;0.70710677;6.5192022;-2.8182061;-2.8082788;-2.7978072;-1.9702061;-1.9602789;-1.9498072;1.2631105;171.875;160;32.625;0;0;0.1012319;0.064207025;0.15145993;0.087019898;0.0933019;0.04229546;0.13317531;0.10894117;0.007774354;0.26473838;0;0;0;1.4758258;496.41699;732.625;1123;467.625;96.375;0;0;951.125;63.75;429.772;38;106
Clc1c(Cl)cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl;-1.9;36.867172;488.49719;62.882984;414.99341;488.49719;0;12;22;0;18;18;31.578171;1.4353714;12;6;0;4;2.0113015;-2.2112603;-0.67691016;-1.9776043;1.0935541;2.4700243;-1.8610564;-0.32925081;1.0464709;2.575141;6.892828;1;0.052631579;12;23;19;1;1;0.052631579;11;104.51152;689.71906;13.447229;13.112761;6.309401;7.4472294;8.3967543;6.9610815;3.559401;4.932653;352.11044;585.20752;1.3813665;1.0627322;9;0.00060540566;-0.30761704;1.4484855;0.53439665;11.553525;0.12872742;0.84953082;1;0.21394497;1.4119203;-0.73061252;0.038509753;2.207957;-0.50157362;-0.12002235;0.57473326;2.4773512;-0.37243694;0.54001278;2.5648108;1.5210961;0.93554384;0.93554384;7.7520952;7.7520952;-7.3906112;7.5814447;7.7095327;14.409972;5.5510206;2.9629629;17.546791;6.8387032;3.6817605;7.5580001;-8.217;7.8668423;0.79777938;1.6619999;-1.6619999;0.65545243;-0.65545243;0.11828849;0.12505728;44.180023;177.49168;1;0.8394087;0;0;0.16059132;0;275.1084;230.92838;0;0;0;0.44444445;0.80000001;5993.9707;4781.8662;5993.9707;1.6619999;-1.6619999;0.1064982;1;0.82335287;0.1766471;0;275.1084;226.51129;0;0;0;5;4.0754418;0.1064982;0;7.2740002;0;21.003639;76.943886;234.89186;8.1938;0;0;21.003639;6.37115;70.572739;234.89186;2.8942897;1.6463184;0.00084263057;0;0.52150291;5.2479277;2.9220617;8.0510921;275.1084;339.57944;261.25;282.60461;0;272.26123;0;0.017169453;2.6573732;1.8566015;0.65873921;0;0;0;1098.5;662.125;484.875;415.875;364.625;327.625;213.375;138.75;0.5;4.5;5;0.5;-2.4014688;-2.3957782;-2.3762209;-1.5534687;-1.5477781;-1.528221;1.258605;173;131.875;29.625;0;0;0.019667646;0.026123945;0.017169453;0.067322493;0.057625119;0.029544136;0.11067975;0.021863168;0.010562479;0.46425346;0;0;0;1.4360329;464.99631;667.75;1081;427.125;91.625;0;0;908;62;360.88199;30;94
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-];-0.83999997;26.913;458.11426;17.534042;440.5802;0;458.11426;0;28;0;28;25;34.589745;1.235348;9;0;17;0;6.7237902;-2.4257338;-0.54380834;-2.7532568;0.42019999;2.615725;-2.4241359;-2.7755576e-017;0.1108;2.9018369;22.367001;7;0.25925925;0;27;27;9;8;0.2962963;26;115.374;3339.5979;23.577351;11.741893;4.5;4.5773501;11.693376;5.6209464;2;2.0386751;423.04617;3224.2239;2.0265338;1.5832007;10;4.6598921;-61.068691;7.0044279;20.28755;20.388329;0.038274389;0.96172559;0;0.25184548;7.2898803;-0.81581223;-0.3248044;2.5667591;-1.4896997;-0.28281981;0.26019999;2.4565046;-0.51241326;-0.049199998;2.6071768;9.2034712;0;0;6.1707377;6.1707377;-5.6656489;1.0693778;5.1911387;28;7.0173011;3.5496745;24.190784;6.0281863;3.0369947;7.8042002;-5.8532;4.2453351;0.97138268;6.5799999;-7.5799999;3.2635238;-4.2635236;0.14105509;0.12754904;0;0;0.80736774;0.85356432;0.10088167;0.19263223;0.14643571;0.091750562;217.1553;229.58064;27.133842;51.811718;24.677876;0.5;1;6330.4419;5732.0156;5900.8833;6.5799999;-7.5799999;0.11873351;0;0.85356432;0.14643571;0.14643571;0;229.58064;229.58064;268.96701;39.386375;5;3.6974046;0.11873351;0.5;3.7456999;42.683342;0;0;254.32193;4.5690999;66.545563;254.32193;0;0;0;0;3.3749678;1.0962284;0.90754038;40.130001;0.36172086;5.7548876;3.1125982;9.3774681;268.96701;292.48535;228.5;280.90707;27.133842;227.12468;27.133842;2.4301221;2.7987049;2.6444356;2.4177096;1.5232637;0.53638536;0.15440349;307.125;111.75;59.75;26.5;12.375;7.5;4.125;2;1.118034;0.5;0.5;1;-1.8508109;-1.8173665;-1.8152122;-7.6556025;-7.593122;-7.2110572;1.2768967;526.125;859.375;612.625;256.75;73.25;0.40678325;0.55240017;0.8812893;2.271966;4.4831219;5.8442979;8.0380545;0.80674946;0.77593029;0.77439696;1.4068819;3.2466128;5.3527374;1.3566103;433.34113;587.875;1107.625;881.625;612.875;256.75;73.25;581.5;0.25;463.06299;69;156
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-];0.18000001;21.165001;390.79456;20.140455;370.65408;0;390.79456;0;22;0;22;19;28.350294;1.2886498;7;0;13;0;6.2384315;-2.3949492;-0.54380834;-2.7198951;0.42019999;2.5821874;-2.3869858;4.1633363e-017;0.1108;2.8657279;17.555;5;0.23809524;0;21;21;7;6;0.2857143;20;105.13318;2305.4685;18.577351;9.2300348;3.5;3.5773504;9.1933756;4.3650174;1.5;1.5386752;350.51364;2200.3352;2.0324645;1.571246;8;4.3595505;-52.756424;5.0418453;15.390447;15.085265;0.051537197;0.94846278;0;0.26902416;5.8994389;-0.81579691;-0.3248044;2.4178925;-1.489687;-0.30065736;0.26019999;2.3076036;-0.51211476;-0.049199998;2.4639852;8.3454428;0;0;4.5936666;4.5936666;-4.3433695;1.0693778;4.1217079;22;5.5226827;2.9219532;18.866257;4.699347;2.472363;5.7683601;-4.4465199;3.4105601;0.97355217;5.2199998;-6.2199998;2.4954872;-3.4954872;0.18446763;0.1555744;0;0;0.78168404;0.83897907;0.12511796;0.21831594;0.16102095;0.093197986;169.52077;181.94611;27.133842;47.345325;20.211483;0.5;1;3495.5991;3090.5435;3174.502;5.2199998;-6.2199998;0.14469454;0;0.83897907;0.16102095;0.16102095;0;181.94611;181.94611;216.86609;34.919983;4;3.1029744;0.14469454;0.45454547;2.4751;42.683342;0;0;194.48148;3.5797;66.545563;194.48148;0;0;0;0;2.7714753;1.0021143;0.88598216;40.130001;0.42561889;5.3923173;2.8095083;8.6864214;216.86609;231.05801;178.625;226.45049;27.133842;175.02374;27.133842;2.5852473;2.893976;2.7187827;2.4659801;1.5282741;0.55269796;0.18867344;264.875;98.125;51.875;24.25;11;6.125;2.25;1.5;0.5;0.5;0.86602539;0.70710677;-1.9291605;-1.91396;-1.8392787;-7.5973568;-7.1138463;-7.0771923;1.2398133;474.75;750;532;223.875;69;0.57203662;0.57886094;0.82830077;1.5208719;3.4170136;4.538043;6.8153882;1.0983198;0.99715859;1.0565187;1.6842119;3.3420184;5.4437566;1.3067964;368.07568;481;973.625;768.375;532.125;223.875;69;498.875;0.125;363.04898;51;120
Cc1cc2c(cc(C)cc2)cc1;0.69;29.121515;379.67325;209.0966;159.50543;379.67325;0;10;24;0;12;12;24;1;12;0;0;12;1.9685656;-2.3202069;-0.44007802;-2.1437738;0.62815851;2.4473927;-2.0078199;-0.24945001;0.67930508;2.5953166;13.118484;0;0;11;25;13;2;0;0;14;288.55331;220.11749;8.552042;7.4641018;7.4641018;8.552042;5.7540202;4.2260675;4.2260675;5.7540202;49.591167;68.435814;0.87522686;0.62554872;7;0.0016193952;-3.5995145;0.3651593;1.4595187;7.0665374;0.55072778;0.42011237;1;0.76000428;0.57975507;-0.76426631;-0.0086430721;2.2896307;-0.60741019;-0.19782425;0.10768991;2.480201;-0.47956303;0.14284611;2.615586;0;2.194411;2.194411;3.9240057;3.9240057;-4.7514019;5.2825251;5.1429324;8.5917158;3.3950617;1.8595041;5.9571776;2.2660277;1.2041591;4.1398001;-4.2105999;5.2228737;0.82732111;1.38;-1.38;0.54058552;-0.54058552;0.11584483;0.10774533;25.592316;73.529427;1;0.70075089;0;0;0.29924908;0;171.04356;119.85894;0;0;0;0.42857143;0.75;1054.1034;869.4024;1050.8645;1.38;-1.38;0.10869565;1;0.67492664;0.32507339;0;171.04356;115.44186;0;0;0;4;2.5975397;0.10869565;0;3.45664;0;0;111.00504;66.652031;5.3421998;0;0;6.37115;5.1459289;105.85911;66.652031;2.8733656;1.4165303;0.36589608;0;0.68129086;4.7004399;2.4399483;6.859551;171.04356;249.74553;178.5;192.69707;0;162.50203;0;0.037095118;2.6555266;1.4921663;0.18701525;0;0;0;641.25;372.75;286.125;262;238.5;186.125;102.5;43.25;6.6708322;6.5;1.5;6.6708322;-2.1705973;-2.1693978;-2.1615503;-1.3225973;-1.3213977;-1.3135502;1.1628871;50.25;-17.375;11.875;0;0;0.0096477633;0.02719499;0.037095118;0.022769485;0.044052593;0.014673566;0.056570727;0.0064892522;0.01548692;0.096244164;0;0;0;1.3644084;331.09589;451.75;625.25;189.75;14.875;0;0;575;3;156.228;16;62
c1(-c2ccccc2)ccccc1;0.34;27.78793;362.36618;169.49329;182.25212;362.36618;0;12;22;0;12;12;21.868664;0.99403024;12;0;0;10;1.829927;-2.2460942;-0.64847428;-2.0308137;0.80591482;2.4017565;-1.8955629;-0.49986199;0.85431087;2.5399663;10.93207;1;0.07692308;12;23;13;1;1;0.07692308;11;254.23994;273.37817;8.2257681;6.7735028;6.7735028;8.2257681;5.9663267;4.0713673;4.0713673;5.9663267;12.758828;19.138243;0.88436985;0.6324212;7;0.00061846583;-3.3869724;1.5139372;1.1086468;10.694451;0.46774036;0.50295013;1;0.70161057;0.75442517;-0.75408065;0.079730876;2.1769762;-0.55015075;-0.26386139;0.16445385;2.37623;-0.405882;0.19305076;2.5045691;0;2.3899519;2.3899519;3.5460722;3.5460722;-4.4391522;6.3194342;5.1123281;8.5917158;4.296875;2.25;5.5050058;2.626739;1.324945;3.8659999;-3.81126;5.2112579;0.84017146;1.5;-1.5;0.62006831;-0.62006831;0.10057231;0.099541605;42.653858;122.54904;1;0.74853283;0;0;0.2514672;0;169.61998;126.96612;0;0;0;0.42857143;0.75;1092.7246;918.07599;1092.7245;1.5;-1.5;0.1;1;0.7224918;0.27750823;0;169.61998;122.54904;0;0;0;4;2.6619279;0.1;1;3.3536;0;0;182.80299;0;5.1877999;0;0;0;6.37115;176.43184;0;2.7134268;1.4724299;0.00098915456;0;0.68129086;4.7004399;2.5500309;6.8458409;169.61998;243.84383;174.375;185.48412;0;162.50203;0;0.052312177;2.714139;1.6412778;0.19216503;0;0;0;670;383.25;286.75;265.375;248.125;214.5;113.875;48.5;0.5;2;1.5;0.5;-2.0542297;-2.0530601;-2.0427773;-1.2062298;-1.20506;-1.1947774;1.1586509;53.75;-33.5;12.5;0;0;0.0068972497;0.04523138;0.052312177;0.045847695;0.086704142;0.13587981;0.29071999;0.021313017;0.11233823;0.087673441;0;0;0;1.350053;320.63559;432.875;653.5;199.75;15.75;0;0;599.75;3.25;154.21199;14;58
c12c(c3c(cc1)cccc3)ccc1c2cccc1;-1.05;39.681515;438.26129;195.46794;210.93102;438.26129;0;18;30;0;18;18;29.128517;0.9709506;18;0;0;12;1.5523551;-2.2574656;-0.63991678;-2.0213892;0.80995739;2.4520714;-1.8817276;-0.46687403;0.86691797;2.5957236;13.118484;0;0;21;33;21;1;0;0;12;351.84229;379.67581;11.949383;9.9282036;9.9282036;11.949383;8.9326534;6.2260675;6.2260675;8.9326534;15.463071;27.833527;0.9572075;0.66187209;9;0.00025980762;-6.6998587;2.037195;1.1294917;14.673549;0.44600776;0.48129055;1;0.80281401;0.86632299;-0.75331002;0.078452572;2.4890001;-0.54086578;-0.25802985;0.17424162;2.7167449;-0.39775074;0.21238786;2.8509977;0;3.2411687;3.2411687;5.1465564;5.1465564;-6.8799896;9.7905436;7.4555573;11.795918;4.8355556;1.983471;7.6316967;3.0394349;1.2201965;5.5679998;-7.0185199;7.5280051;0.82825142;1.8;-1.8;0.74614578;-0.74614578;0.083627239;0.081976078;51.184631;147.05885;1;0.75798625;0;0;0.24201377;0;211.49472;160.31009;0;0;0;0.44444445;0.80000001;2318.5801;1920.3656;2318.5781;1.8;-1.8;0.083333336;1;0.69533104;0.30466893;0;211.49472;147.05885;0;0;0;5;3.186866;0.083333336;0;5.1462002;0;0;227.15601;0;7.8959999;0;0;0;15.437786;211.71822;0;3.2274354;1.7381674;0.0037760024;0;0.55642158;5.3923173;2.8300219;8.0559874;211.49472;344.92163;238.5;242.26933;0;202.95317;0;0.039860558;2.6779146;1.8673062;0.36099038;0;0;0;865.375;509.25;376.25;337.625;309.375;273.375;173.375;84.75;0.5;2.236068;1.8027756;0.5;-2.3911345;-2.3808243;-2.3607414;-1.5431346;-1.5328243;-1.5127413;1.1880547;79.875;-29.375;22.875;0;0;0.02673988;0.045777749;0.039860558;0.075837851;0.04954502;0.0621958;0.16679701;0.015356044;0.015734596;0.61565757;0;0;0;1.4352776;390.69098;560.75;845.625;308.375;43;0;0;765.75;20.125;228.29399;32;102
